S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20050331,-234402483.48,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20041231,-244266876.16,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20040930,29896487.51,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20040630,23073125.12,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20040331,27978285.28,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20031231,26200967.69,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20030930,39954580.29,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20030630,33459859.97,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20030331,37725902.69,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20021231,44099608.46,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20020930,75378707.62,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20020630,65325826.7,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20020331,75378707.62,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20011231,75378707.62,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20010630,111572073.01,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20001231,101601279.88,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,20000630,65837504.89,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19991231,61575473.69,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19990630,49121924.67,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19981231,73290552.99,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19980630,82155115.84,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19971231,64186011.79,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19970630,43697536.26,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19961231,43697536.26,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19951231,40116005.0,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19941231,28009655.0,19970318,
000702.SZ,湖南正虹科技发展股份有限公司,110402,畜禽饲料,7601040100000000,19931231,26691061.0,19970318,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20230331,57529655.41,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20221231,58325342.77,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20220930,200392518.08,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20220630,184128280.68,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20220331,183133388.27,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20211231,194210675.52,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20210930,43066693.11,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20210630,60777706.76,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20210331,65520993.28,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20201231,68157678.48,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20200930,83337142.1,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20200630,77575507.27,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20200331,56790848.08,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20191231,74291932.68,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20190930,100058164.97,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20190630,97684324.02,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20190331,93570952.51,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20181231,71727016.73,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20180930,51497931.38,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20180630,51445204.7,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20180331,42239361.89,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20171231,17861721.08,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20170930,67046763.27,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20170630,10228564.39,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20170331,10393341.84,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20161231,29827432.37,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20160930,-386853.41,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20160630,16405975.64,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20160331,25215574.66,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20151231,31309737.62,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20150930,41027476.94,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20150630,56355057.95,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20150331,70312298.42,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20141231,64126509.62,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20140930,102361332.65,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20140630,64383730.27,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20140331,58802394.86,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20131231,60019436.41,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20130930,-11085961.92,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20130630,57519183.1,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20130331,66587104.55,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20121231,73783934.44,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20120930,47783306.99,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20120630,35677627.94,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20120331,48261963.81,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20111231,59905465.3,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20110930,29162706.63,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20110630,62228595.22,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20110331,109441552.62,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20101231,109070577.34,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20100930,143067821.99,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20100630,147255209.53,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20100331,99427369.5,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20091231,77661193.48,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20090930,50031859.5,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20090630,30557015.91,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20090331,26801392.93,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20081231,30324393.25,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20080930,48667725.35,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20080630,55939727.65,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20080331,52061502.45,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20071231,49926695.11,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20070930,40767157.28,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20070630,36891480.31,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20070331,33192610.24,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20061231,31767602.67,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20060930,23710689.54,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20060630,22295872.07,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20060331,20656219.73,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20051231,17650451.67,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20050930,7096547.08,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20050630,10043013.47,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20050331,12316010.31,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20041231,13408524.59,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20040930,9235202.69,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20040630,8366037.04,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20040331,8441563.71,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20031231,7482254.4,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20030930,-145941564.49,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20030630,-168076159.28,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20030331,-176393974.65,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20021231,-185273560.4,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20020930,8942988.12,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20020630,3598934.07,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20020331,8942988.12,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20011231,8942988.12,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20010630,65504750.8,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20001231,69314376.92,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,20000630,56751651.24,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19991231,64869687.14,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19990630,64966256.05,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19981231,60530434.57,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19980630,41903135.07,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19971231,57671953.66,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19970630,37836369.45,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19961231,37836369.45,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19951231,33125966.66,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19941231,14227545.6,19970422,
000713.SZ,合肥丰乐种业股份有限公司,110101,种子,7601010100000000,19931231,6959303.03,19970422,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20230331,234097050.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20221231,111727773.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20220930,-305448444.49,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20220630,-510889041.56,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20220331,-551965605.19,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20211231,-467135290.23,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20210930,-195399666.46,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20210630,22652901.87,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20210331,92105308.71,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20201231,82172413.79,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20200930,193233313.52,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20200630,155374938.85,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20200331,73129788.59,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20191231,30061581.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20190930,-28099048.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20190630,42554211.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20190331,79029158.84,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20181231,425176949.21,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20180930,430904710.25,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20180630,387968962.2,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20180331,441814833.42,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20171231,221760734.97,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20170930,214190024.57,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20170630,250130403.54,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20170331,211237321.08,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20161231,107305002.23,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20160930,128806394.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20160630,101132138.04,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20160331,71126494.12,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20151231,77123296.19,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20150930,61779982.63,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20150630,54970572.31,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20150331,125046225.55,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20141231,89016869.88,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20140930,128968758.87,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20140630,118807006.15,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20140331,35016753.13,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20131231,59953054.46,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20130930,31573379.66,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20130630,5495552.72,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20130331,35161392.07,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20121231,38886076.88,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20120930,59067612.78,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20120630,72296044.51,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20120331,71157587.47,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20111231,69122826.09,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20110930,53272347.62,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20110630,41932054.64,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20110331,35619604.17,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20101231,33965280.02,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20100930,53718484.62,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20100630,49798425.96,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20100331,61648880.31,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20091231,66453873.03,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20090930,-1176135.13,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20090630,6892784.53,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20090331,82185098.98,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20081231,88517972.03,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20080930,418455878.93,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20080630,423743039.04,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20080331,408570514.01,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20071231,394981661.05,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20070930,-23952150.61,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20070630,-32061875.04,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20070331,-101008941.5,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20061231,-105164998.5,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20060930,-72546830.94,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20060630,-103719514.26,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20060331,-105457068.84,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20051231,-100936224.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20050930,-22725613.99,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20050630,8696165.44,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20050331,11336721.95,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20041231,12286400.02,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20040930,14582227.49,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20040630,16762425.16,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20040331,18413462.39,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20031231,20913530.23,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20030930,27126971.96,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20030630,31962139.27,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20030331,32593525.15,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20021231,38561909.77,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20020930,70551579.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20020630,54675881.29,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20020331,70551579.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20011231,70551579.11,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20010630,51474766.33,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20001231,83167245.59,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,20000630,106097043.09,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19991231,50906516.93,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19990630,57358849.45,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19981231,68971948.77,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19980630,45287589.31,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19971231,49216489.5,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19970630,33010698.41,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19961231,33010698.41,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19951231,33677000.0,19970611,
000735.SZ,罗牛山股份有限公司,110702,生猪养殖,7601060100000000,19941231,24692000.0,19970611,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20221231,1755696.02,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20220930,5332147.83,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20220630,2681567.74,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20220331,6851280.43,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20211231,5925476.29,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20210930,15158625.62,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20210630,12776878.86,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20210331,1652623.73,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20201231,1759460.21,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20200930,9852749.61,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20200630,20323994.73,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20200331,23871920.86,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20191231,21174792.95,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20190930,374519767.9,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20190630,30198853.58,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20190331,19731589.15,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20181231,27976833.8,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20180930,-315327057.78,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20180630,25038823.15,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20180331,31423297.46,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20171231,31413685.01,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20170930,413691.19,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20170630,947377.0,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20170331,413691.19,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20161231,413691.19,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20160630,698809.8,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20151231,354785.0,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20050630,-351650046.54,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20050331,-344526062.22,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20041231,-346341599.1,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20040930,-42378572.7,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20040630,-33297566.82,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20040331,-40141415.95,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20031231,-34716922.5,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20030930,-25420978.69,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20030630,-22656018.84,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20030331,-20214471.61,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20021231,-17756495.46,19970530,
000769.SZ,博嘉信息科技股份有限公司,110901,农业综合Ⅲ,7601080100000000,20020930,2803498.13,19970530,
